  3.0650E-01,  2.4758E+00,  7.4710E+03,  5.0541E+03,  1.6586E+03,  6.3888E+02,  2.8887E+02,  1.3062E+02,  5.8654E+01,  2.6339E+01,  1.2373E+01,  2.9883E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9759E-01,  2.2305E+00,  1.2376E+04,  6.3193E+03,  1.1913E+03,  2.8339E+02,  8.5062E+01,  2.5532E+01,  6.9864E+00,  1.9117E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8817E-01,  2.0283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7835E-01,  1.8609E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6825E-01,  1.7220E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5800E-01,  1.6062E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4778E-01,  1.5095E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3776E-01,  1.4290E+00,  3.2838E+04,  2.3004E+04,  9.9334E+03,  3.9018E+03,  1.3941E+03,  4.9812E+02,  3.3722E+02,  2.2830E+02,  1.6295E+02,  9.2273E+01,  5.7489E+01,  3.5817E+01,  2.3827E+01,  1.5850E+01,  1.0936E+01,  7.5449E+00,  3.1314E+00,  1.2997E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2816E-01,  1.3625E+00,  4.8748E+04,  3.4344E+04,  1.5161E+04,  6.1859E+03,  2.3327E+03,  8.7969E+02,  5.5016E+02,  3.4407E+02,  2.3231E+02,  1.2343E+02,  7.2195E+01,  4.2226E+01,  2.8068E+01,  1.8657E+01,  1.2947E+01,  8.9849E+00,  4.0310E+00,  1.8085E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1919E-01,  1.3079E+00,  6.0366E+04,  4.2527E+04,  1.9939E+04,  8.0455E+03,  2.7939E+03,  9.7022E+02,  5.4566E+02,  3.0688E+02,  1.9234E+02,  9.3829E+01,  5.2899E+01,  2.9824E+01,  1.9682E+01,  1.2989E+01,  8.7102E+00,  5.8408E+00,  3.0468E+00,  1.5894E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1111E-01,  1.2640E+00,  5.8807E+04,  4.6206E+04,  2.5176E+04,  1.0552E+04,  3.4022E+03,  1.0969E+03,  5.7026E+02,  2.9647E+02,  1.7541E+02,  7.9530E+01,  4.1811E+01,  2.1981E+01,  1.4461E+01,  9.5136E+00,  5.9130E+00,  3.6751E+00,  2.0582E+00,  1.1527E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0416E-01,  1.2297E+00,  4.9370E+04,  3.8444E+04,  2.2630E+04,  9.8988E+03,  3.2177E+03,  1.0459E+03,  5.4609E+02,  2.8513E+02,  1.6713E+02,  7.2383E+01,  3.7512E+01,  1.9440E+01,  1.3143E+01,  8.8859E+00,  5.3315E+00,  3.1989E+00,  1.8154E+00,  1.0302E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9859E-01,  1.2045E+00,  4.9047E+04,  3.7589E+04,  2.3246E+04,  1.0593E+04,  3.5564E+03,  1.1940E+03,  6.4318E+02,  3.4645E+02,  2.0556E+02,  8.7801E+01,  4.5858E+01,  2.3952E+01,  1.6284E+01,  1.1071E+01,  6.6243E+00,  3.9636E+00,  2.1863E+00,  1.2060E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9460E-01,  1.1870E+00,  3.3678E+04,  2.7392E+04,  1.8140E+04,  9.2589E+03,  3.6424E+03,  1.4329E+03,  8.4073E+02,  4.9328E+02,  3.1389E+02,  1.4950E+02,  8.5084E+01,  4.8424E+01,  3.4645E+01,  2.4787E+01,  1.5811E+01,  1.0085E+01,  5.9888E+00,  3.5563E+00,  1.9576E+00,  1.0776E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9236E-01,  1.1776E+00,  2.4977E+04,  2.0765E+04,  1.4600E+04,  8.0749E+03,  3.5128E+03,  1.5282E+03,  9.4960E+02,  5.9008E+02,  3.9425E+02,  2.0345E+02,  1.2302E+02,  7.4385E+01,  5.5131E+01,  4.0861E+01,  2.7327E+01,  1.8276E+01,  1.1461E+01,  7.1873E+00,  4.2084E+00,  2.4642E+00,  1.4429E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9196E-01,  1.1757E+00,  2.2430E+04,  1.8730E+04,  1.3281E+04,  7.4501E+03,  3.3063E+03,  1.4673E+03,  9.2221E+02,  5.7962E+02,  3.9102E+02,  2.0502E+02,  1.2546E+02,  7.6781E+01,  5.7311E+01,  4.2777E+01,  2.8881E+01,  1.9499E+01,  1.2362E+01,  7.8376E+00,  4.6466E+00,  2.7547E+00,  1.6332E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9344E-01,  1.1817E+00,  3.1067E+04,  2.5587E+04,  1.7637E+04,  9.4484E+03,  3.9337E+03,  1.6377E+03,  9.9252E+02,  6.0151E+02,  3.9341E+02,  1.9601E+02,  1.1544E+02,  6.7987E+01,  4.9639E+01,  3.6242E+01,  2.3756E+01,  1.5571E+01,  9.5418E+00,  5.8471E+00,  3.3359E+00,  1.9031E+00,  1.0858E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9672E-01,  1.1951E+00,  4.0732E+04,  3.1814E+04,  2.0246E+04,  9.6993E+03,  3.4978E+03,  1.2614E+03,  7.0417E+02,  3.9310E+02,  2.3982E+02,  1.0661E+02,  5.7559E+01,  3.1077E+01,  2.1540E+01,  1.4929E+01,  9.1257E+00,  5.5783E+00,  3.1528E+00,  1.7819E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0169E-01,  1.2169E+00,  4.3514E+04,  3.3647E+04,  2.0500E+04,  9.1790E+03,  3.0205E+03,  9.9393E+02,  5.2741E+02,  2.7986E+02,  1.6508E+02,  7.0975E+01,  3.6945E+01,  1.9231E+01,  1.3057E+01,  8.8652E+00,  5.2705E+00,  3.1334E+00,  1.7564E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0817E-01,  1.2474E+00,  5.6668E+04,  4.5102E+04,  2.5753E+04,  1.0946E+04,  3.4632E+03,  1.0957E+03,  5.5787E+02,  2.8403E+02,  1.6499E+02,  7.2476E+01,  3.7125E+01,  1.9017E+01,  1.2540E+01,  8.2695E+00,  4.9831E+00,  3.0028E+00,  1.7017E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1595E-01,  1.2875E+00,  5.5472E+04,  4.0849E+04,  2.0229E+04,  8.2645E+03,  2.7857E+03,  9.3899E+02,  5.0850E+02,  2.7538E+02,  1.6775E+02,  7.8762E+01,  4.3275E+01,  2.3777E+01,  1.5606E+01,  1.0243E+01,  6.6929E+00,  4.3734E+00,  2.3705E+00,  1.2848E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2479E-01,  1.3384E+00,  4.4035E+04,  3.2141E+04,  1.4488E+04,  5.8974E+03,  2.1677E+03,  7.9681E+02,  4.7622E+02,  2.8462E+02,  1.8628E+02,  9.5682E+01,  5.4951E+01,  3.1559E+01,  2.1023E+01,  1.4004E+01,  9.5549E+00,  6.5193E+00,  3.1223E+00,  1.4953E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3446E-01,  1.4017E+00,  4.3251E+04,  2.6795E+04,  1.2428E+04,  5.0940E+03,  1.8450E+03,  6.6823E+02,  4.4883E+02,  3.0147E+02,  2.1343E+02,  1.1886E+02,  7.2026E+01,  4.3647E+01,  2.8716E+01,  1.8892E+01,  1.2899E+01,  8.8065E+00,  3.6289E+00,  1.4954E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4473E-01,  1.4793E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5538E-01,  1.5741E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6617E-01,  1.6895E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7692E-01,  1.8302E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8743E-01,  2.0024E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9751E-01,  2.2151E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0702E-01,  2.4788E+00,  7.4017E+03,  5.0042E+03,  1.6390E+03,  6.3131E+02,  2.8598E+02,  1.2954E+02,  5.8464E+01,  2.6385E+01,  1.2437E+01,  3.0144E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1581E-01,  2.8107E+00,  8.4075E+04,  4.2388E+04,  1.3846E+04,  6.3825E+03,  4.1518E+03,  2.7007E+03,  1.9577E+03,  1.4192E+03,  1.0642E+03,  6.4041E+02,  4.1250E+02,  2.6570E+02,  1.7403E+02,  1.1398E+02,  7.2580E+01,  4.6217E+01,  2.9054E+01,  1.8265E+01,  1.1406E+01,  7.1233E+00,  4.1258E+00,  2.3897E+00,  1.3841E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2377E-01,  3.2348E+00,  1.1478E+06,  6.5312E+05,  3.2897E+05,  1.9792E+05,  1.4222E+05,  1.0220E+05,  8.2412E+04,  6.6457E+04,  5.4398E+04,  3.7553E+04,  2.6357E+04,  1.8499E+04,  1.2747E+04,  8.7836E+03,  5.9149E+03,  3.9831E+03,  2.7162E+03,  1.8522E+03,  1.2416E+03,  8.3228E+02,  5.4619E+02,  3.5844E+02,  2.1643E+02,  1.3068E+02,  8.3214E+01,  5.2982E+01,  1.3842E+01,  3.2232E+00,  0.0000E+00,  0.0000E+00
  3.3082E-01,  3.7840E+00,  1.5643E+06,  9.6264E+05,  5.4150E+05,  3.4671E+05,  2.5267E+05,  1.8414E+05,  1.4596E+05,  1.1569E+05,  9.4830E+04,  6.8145E+04,  4.7158E+04,  3.2635E+04,  2.2595E+04,  1.5643E+04,  1.1134E+04,  7.9242E+03,  4.9019E+03,  3.0323E+03,  1.8446E+03,  1.1221E+03,  6.2171E+02,  3.4447E+02,  1.8088E+02,  9.4977E+01,  4.4587E+01,  2.0930E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3690E-01,  4.5120E+00,  1.4795E+06,  9.4925E+05,  5.8418E+05,  3.8915E+05,  2.8060E+05,  2.0233E+05,  1.5995E+05,  1.2645E+05,  1.0198E+05,  6.9033E+04,  4.1791E+04,  2.5300E+04,  1.5406E+04,  9.3810E+03,  5.8087E+03,  3.5968E+03,  2.2019E+03,  1.3479E+03,  7.7933E+02,  4.5059E+02,  2.4001E+02,  1.2784E+02,  6.1950E+01,  3.0019E+01,  1.1904E+01,  4.7201E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4197E-01,  5.4985E+00,  7.6324E+05,  5.6313E+05,  3.2751E+05,  2.0086E+05,  1.3172E+05,  8.6788E+04,  6.0588E+04,  4.2270E+04,  3.1070E+04,  1.8553E+04,  1.0120E+04,  5.5388E+03,  3.2032E+03,  1.8556E+03,  1.0782E+03,  6.2730E+02,  3.7236E+02,  2.2122E+02,  1.2524E+02,  7.0950E+01,  3.7683E+01,  2.0025E+01,  9.5984E+00,  4.6028E+00,  1.8449E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4604E-01,  6.8751E+00,  2.1029E+05,  1.5913E+05,  7.5097E+04,  3.7886E+04,  2.1037E+04,  1.1710E+04,  7.3836E+03,  4.6611E+03,  3.1226E+03,  1.5772E+03,  7.3625E+02,  3.4594E+02,  1.8522E+02,  9.9496E+01,  4.8158E+01,  2.3359E+01,  1.3996E+01,  8.3984E+00,  5.3387E+00,  3.3972E+00,  1.9692E+00,  1.1423E+00,  6.6312E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4913E-01,  8.8566E+00,  3.8262E+04,  8.7875E+03,  2.4223E+03,  7.1804E+02,  2.3569E+02,  7.7847E+01,  4.1407E+01,  2.2187E+01,  1.2666E+01,  4.6190E+00,  1.3396E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5130E-01,  1.1820E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5262E-01,  1.6421E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5316E-01,  2.3778E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5303E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.5232E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.5113E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.4954E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.4763E-01, -4.0000E+00, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20, -1.0000E+20
  3.4545E-01,  2.6473E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4304E-01,  1.8139E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4040E-01,  1.2923E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
