  2.4631E-01,  4.1452E+00,  6.7148E+05,  4.4402E+05,  2.9361E+05,  1.3813E+05,  6.4987E+04,  3.3222E+04,  1.6983E+04,  9.6324E+03,  1.9306E+03,  2.5760E+02,  3.4372E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5557E-01,  4.6895E+00,  3.5313E+05,  1.8823E+05,  1.0033E+05,  3.5799E+04,  1.2774E+04,  4.9685E+03,  1.9325E+03,  8.9313E+02,  1.0104E+02,  2.9958E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6541E-01,  5.3562E+00,  3.0303E+05,  1.2928E+05,  5.5151E+04,  1.1549E+04,  2.4183E+03,  5.5292E+02,  1.2642E+02,  3.2561E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7568E-01,  6.1803E+00,  1.2730E+04,  4.9271E+03,  1.9071E+03,  3.2099E+02,  5.4028E+01,  1.1264E+01,  2.3485E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8621E-01,  7.2074E+00,  1.6772E+01,  8.5626E+00,  4.3713E+00,  1.1393E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9681E-01,  8.4868E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0730E-01,  1.0061E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1747E-01,  1.1929E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2711E-01,  1.3983E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3602E-01,  1.5910E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4399E-01,  1.7179E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5084E-01,  1.7260E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5638E-01,  1.6057E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6050E-01,  1.4003E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6306E-01,  1.1706E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6403E-01,  9.5872E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6338E-01,  7.8179E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6113E-01,  6.4091E+00,  1.3126E+02,  4.7401E+01,  1.7118E+01,  2.2325E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5739E-01,  5.3096E+00,  1.0684E+03,  3.8738E+02,  1.4045E+02,  1.8122E+01,  2.3383E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5225E-01,  4.4559E+00,  5.2338E+02,  3.8424E+02,  2.8209E+02,  1.6886E+02,  1.0108E+02,  6.4767E+01,  4.1500E+01,  2.7477E+01,  8.6542E+00,  1.3506E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4588E-01,  3.7897E+00,  1.2709E+03,  8.7675E+02,  6.0482E+02,  3.2930E+02,  1.7929E+02,  1.1460E+02,  7.3251E+01,  5.1144E+01,  1.9434E+01,  6.8980E+00,  2.4485E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3843E-01,  3.2672E+00,  1.2129E+03,  7.7877E+02,  5.0003E+02,  2.4743E+02,  1.2244E+02,  7.5072E+01,  4.6030E+01,  3.1358E+01,  1.1824E+01,  2.6951E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3009E-01,  2.8532E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2102E-01,  2.5214E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1137E-01,  2.2539E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0126E-01,  2.0362E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9083E-01,  1.8579E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.8019E-01,  1.7106E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6943E-01,  1.5891E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5870E-01,  1.4887E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4816E-01,  1.4060E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3798E-01,  1.3383E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2841E-01,  1.2838E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1969E-01,  1.2408E+00,  4.7568E+00,  4.4163E+00,  4.1001E+00,  3.9389E+00,  3.7840E+00,  3.6332E+00,  3.4885E+00,  3.4885E+00,  3.2921E+00,  3.2116E+00,  3.1330E+00,  2.9128E+00,  2.7081E+00,  2.6321E+00,  2.5582E+00,  2.4829E+00,  2.2879E+00,  2.0927E+00,  1.9299E+00,  1.8302E+00,  1.7511E+00,  1.6755E+00,  1.5734E+00,  1.2543E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1209E-01,  1.2081E+00,  6.7236E+01,  6.6327E+01,  6.5430E+01,  6.4541E+01,  6.3664E+01,  6.2858E+01,  6.2064E+01,  6.1211E+01,  5.8749E+01,  5.8003E+01,  5.7266E+01,  5.6512E+01,  5.5767E+01,  5.4595E+01,  5.3448E+01,  5.3127E+01,  5.0144E+01,  4.8392E+01,  4.6878E+01,  4.4716E+01,  4.3984E+01,  4.3264E+01,  4.1111E+01,  4.0006E+01,  3.7204E+01,  2.8262E+01,  2.1470E+01,  6.9157E+00,  2.2277E+00
  2.0584E-01,  1.1850E+00,  1.3193E+02,  1.3097E+02,  1.3001E+02,  1.2912E+02,  1.2823E+02,  1.2749E+02,  1.2676E+02,  1.2581E+02,  1.2411E+02,  1.2327E+02,  1.2243E+02,  1.2094E+02,  1.1946E+02,  1.1860E+02,  1.1774E+02,  1.1696E+02,  1.1369E+02,  1.1333E+02,  1.1119E+02,  1.0737E+02,  1.0365E+02,  1.0006E+02,  9.5641E+01,  8.9566E+01,  7.6478E+01,  5.2965E+01,  3.6680E+01,  1.3706E+01,  5.1217E+00
  2.0116E-01,  1.1707E+00,  2.2256E+02,  2.2156E+02,  2.2057E+02,  2.1959E+02,  2.1860E+02,  2.1809E+02,  2.1758E+02,  2.1659E+02,  2.1458E+02,  2.1362E+02,  2.1267E+02,  2.1007E+02,  2.0751E+02,  2.0612E+02,  2.0474E+02,  2.0380E+02,  2.0059E+02,  1.9568E+02,  1.9176E+02,  1.8450E+02,  1.7539E+02,  1.6672E+02,  1.5901E+02,  1.4768E+02,  1.1950E+02,  7.8859E+01,  5.2040E+01,  2.0437E+01,  8.0258E+00
  1.9818E-01,  1.1646E+00,  2.5627E+02,  2.5473E+02,  2.5321E+02,  2.5170E+02,  2.5020E+02,  2.4941E+02,  2.4863E+02,  2.4744E+02,  2.4471E+02,  2.4324E+02,  2.4179E+02,  2.3782E+02,  2.3391E+02,  2.3199E+02,  2.3009E+02,  2.2858E+02,  2.2387E+02,  2.1683E+02,  2.1059E+02,  1.9837E+02,  1.8398E+02,  1.7064E+02,  1.5778E+02,  1.4253E+02,  1.0597E+02,  6.2735E+01,  3.7141E+01,  1.3479E+01,  4.8918E+00
  1.9695E-01,  1.1664E+00,  3.3622E+02,  3.3438E+02,  3.3255E+02,  3.3074E+02,  3.2893E+02,  3.2800E+02,  3.2707E+02,  3.2554E+02,  3.2218E+02,  3.2042E+02,  3.1867E+02,  3.1389E+02,  3.0918E+02,  3.0680E+02,  3.0443E+02,  3.0265E+02,  2.9693E+02,  2.8832E+02,  2.8088E+02,  2.6655E+02,  2.4937E+02,  2.3329E+02,  2.1803E+02,  1.9891E+02,  1.5235E+02,  9.3696E+01,  5.7623E+01,  2.1632E+01,  8.1208E+00
  1.9744E-01,  1.1760E+00,  4.0487E+02,  4.0306E+02,  4.0126E+02,  3.9947E+02,  3.9769E+02,  3.9663E+02,  3.9557E+02,  3.9360E+02,  3.8935E+02,  3.8772E+02,  3.8610E+02,  3.8170E+02,  3.7735E+02,  3.7507E+02,  3.7281E+02,  3.7084E+02,  3.6473E+02,  3.5646E+02,  3.4949E+02,  3.3452E+02,  3.1800E+02,  3.0229E+02,  2.8770E+02,  2.6806E+02,  2.1865E+02,  1.4628E+02,  9.7858E+01,  3.9182E+01,  1.5688E+01
  1.9954E-01,  1.1932E+00,  4.2089E+02,  4.1965E+02,  4.1841E+02,  4.1577E+02,  4.1315E+02,  4.1084E+02,  4.0855E+02,  4.0572E+02,  3.9771E+02,  3.9689E+02,  3.9607E+02,  3.9195E+02,  3.8788E+02,  3.8530E+02,  3.8274E+02,  3.8136E+02,  3.7453E+02,  3.6686E+02,  3.6063E+02,  3.5130E+02,  3.3708E+02,  3.2344E+02,  3.0721E+02,  2.9064E+02,  2.4543E+02,  1.7151E+02,  1.1985E+02,  4.7776E+01,  1.9045E+01
  2.0308E-01,  1.2184E+00,  3.6024E+02,  3.5651E+02,  3.5283E+02,  3.5201E+02,  3.5119E+02,  3.4892E+02,  3.4666E+02,  3.4394E+02,  3.3663E+02,  3.3413E+02,  3.3165E+02,  3.3165E+02,  3.3165E+02,  3.3165E+02,  3.3165E+02,  3.3165E+02,  3.2373E+02,  3.1323E+02,  3.0594E+02,  2.9552E+02,  2.8903E+02,  2.8268E+02,  2.6977E+02,  2.5570E+02,  2.1924E+02,  1.5156E+02,  1.0477E+02,  3.8725E+01,  1.4314E+01
  2.0790E-01,  1.2519E+00,  2.9639E+02,  2.9417E+02,  2.9197E+02,  2.8978E+02,  2.8761E+02,  2.8560E+02,  2.8361E+02,  2.8198E+02,  2.7722E+02,  2.7523E+02,  2.7326E+02,  2.6804E+02,  2.6291E+02,  2.6038E+02,  2.5788E+02,  2.5530E+02,  2.4548E+02,  2.4548E+02,  2.4548E+02,  2.2820E+02,  2.1934E+02,  2.1083E+02,  2.0279E+02,  1.9678E+02,  1.7446E+02,  1.1601E+02,  7.7143E+01,  2.7367E+01,  9.7087E+00
  2.1381E-01,  1.2942E+00,  2.1048E+02,  2.0846E+02,  2.0646E+02,  2.0447E+02,  2.0250E+02,  2.0056E+02,  1.9863E+02,  1.9684E+02,  1.9324E+02,  1.9195E+02,  1.9067E+02,  1.8974E+02,  1.8882E+02,  1.8691E+02,  1.8502E+02,  1.8263E+02,  1.7614E+02,  1.7022E+02,  1.6650E+02,  1.6196E+02,  1.5808E+02,  1.5429E+02,  1.4849E+02,  1.4305E+02,  1.2604E+02,  8.4142E+01,  5.6173E+01,  1.9136E+01,  6.5191E+00
  2.2064E-01,  1.3462E+00,  1.2739E+02,  1.2623E+02,  1.2508E+02,  1.2418E+02,  1.2329E+02,  1.2214E+02,  1.2101E+02,  1.2053E+02,  1.1723E+02,  1.1555E+02,  1.1389E+02,  1.1291E+02,  1.1194E+02,  1.1028E+02,  1.0864E+02,  1.0537E+02,  9.9524E+01,  9.1573E+01,  8.8800E+01,  8.8800E+01,  8.6348E+01,  8.3290E+01,  7.8854E+01,  7.6082E+01,  6.6356E+01,  4.0949E+01,  2.5270E+01,  7.4667E+00,  2.2062E+00
  2.2827E-01,  1.4093E+00,  5.1377E+01,  5.0545E+01,  4.9727E+01,  4.8825E+01,  4.7940E+01,  4.7019E+01,  4.6115E+01,  4.5684E+01,  4.3347E+01,  4.2432E+01,  4.1536E+01,  3.9476E+01,  3.7517E+01,  3.7145E+01,  3.6777E+01,  3.6526E+01,  3.3851E+01,  3.3828E+01,  3.0629E+01,  2.8826E+01,  2.8630E+01,  2.8436E+01,  2.5554E+01,  2.5554E+01,  2.4719E+01,  1.2946E+01,  6.7807E+00,  1.8601E+00,  0.0000E+00
  2.3657E-01,  1.4853E+00,  3.2053E+01,  3.1879E+01,  3.1706E+01,  3.1303E+01,  3.0905E+01,  3.0455E+01,  3.0011E+01,  2.9613E+01,  2.8453E+01,  2.7842E+01,  2.7244E+01,  2.6780E+01,  2.6324E+01,  2.5845E+01,  2.5374E+01,  2.4824E+01,  2.3197E+01,  2.2538E+01,  2.1628E+01,  2.0731E+01,  2.0419E+01,  2.0112E+01,  1.9101E+01,  1.8843E+01,  1.5951E+01,  7.1734E+00,  3.2260E+00,  0.0000E+00,  0.0000E+00
  2.4544E-01,  1.5767E+00,  1.7150E+01,  1.7062E+01,  1.6974E+01,  1.6802E+01,  1.6631E+01,  1.6462E+01,  1.6294E+01,  1.6102E+01,  1.5741E+01,  1.5434E+01,  1.5133E+01,  1.4893E+01,  1.4658E+01,  1.4465E+01,  1.4274E+01,  1.3998E+01,  1.3059E+01,  1.2754E+01,  1.2524E+01,  1.2284E+01,  1.2068E+01,  1.1856E+01,  1.1233E+01,  1.0598E+01,  7.6288E+00,  2.7620E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5477E-01,  1.6868E+00,  2.2332E+00,  2.2142E+00,  2.1955E+00,  2.1752E+00,  2.1551E+00,  2.1302E+00,  2.1056E+00,  2.0855E+00,  2.0165E+00,  1.9748E+00,  1.9340E+00,  1.9340E+00,  1.9340E+00,  1.9340E+00,  1.9340E+00,  1.8506E+00,  1.7980E+00,  1.7236E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6444E-01,  1.8202E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
